0.420297 0.912967 0.912968 -1.37922e-07
0.422495 0.912069 0.912069 -1.39326e-07
0.424693 0.911165 0.911165 -1.40736e-07
0.426891 0.910257 0.910258 -1.42152e-07
0.429088 0.909345 0.909345 -1.43575e-07
0.431286 0.908429 0.908429 -1.45004e-07
0.433484 0.907508 0.907508 -1.4644e-07
0.435681 0.906583 0.906583 -1.47882e-07
0.437879 0.905653 0.905653 -1.4933e-07
0.440077 0.904719 0.904719 -1.50785e-07
0.442274 0.90378 0.903781 -1.52246e-07
0.444472 0.902838 0.902838 -1.53713e-07
0.44667 0.90189 0.901891 -1.55187e-07
0.448868 0.900939 0.900939 -1.56666e-07
0.451065 0.899983 0.899983 -1.58153e-07
0.453263 0.899023 0.899023 -1.59645e-07
0.455461 0.898058 0.898058 -1.61143e-07
0.457658 0.897089 0.89709 -1.62648e-07
0.459856 0.896116 0.896116 -1.64159e-07
0.462054 0.895139 0.895139 -1.65676e-07
0.464252 0.894157 0.894157 -1.67199e-07
0.466449 0.893171 0.893171 -1.68729e-07
0.468647 0.89218 0.89218 -1.70264e-07
0.470845 0.891185 0.891185 -1.71806e-07
0.473042 0.890186 0.890186 -1.73354e-07
0.47524 0.889183 0.889183 -1.74908e-07
0.477438 0.888175 0.888175 -1.76468e-07
0.479635 0.887163 0.887163 -1.78034e-07
0.481833 0.886147 0.886147 -1.79606e-07
0.484031 0.885126 0.885126 -1.81184e-07
0.486229 0.884101 0.884102 -1.82768e-07
0.488426 0.883072 0.883072 -1.84358e-07
0.490624 0.882039 0.882039 -1.85954e-07
0.492822 0.881001 0.881001 -1.87556e-07
0.495019 0.879959 0.879959 -1.89164e-07
0.497217 0.878913 0.878913 -1.90778e-07
0.499415 0.877863 0.877863 -1.92398e-07
0.501613 0.876808 0.876808 -1.94024e-07
0.50381 0.875749 0.875749 -1.95656e-07
0.506008 0.874686 0.874686 -1.97293e-07
0.508206 0.873619 0.873619 -1.98936e-07
0.510403 0.872547 0.872548 -2.00586e-07
0.512601 0.871472 0.871472 -2.02241e-07
0.514799 0.870392 0.870392 -2.03902e-07
0.516996 0.869307 0.869308 -2.05568e-07
0.519194 0.868219 0.868219 -2.07241e-07
0.521392 0.867127 0.867127 -2.08919e-07
0.52359 0.86603 0.86603 -2.10603e-07
0.525787 0.864929 0.864929 -2.12292e-07
0.527985 0.863824 0.863824 -2.13988e-07
0.530183 0.862714 0.862715 -2.15689e-07
0.53238 0.861601 0.861601 -2.17395e-07
0.534578 0.860483 0.860484 -2.19108e-07
0.536776 0.859362 0.859362 -2.20826e-07
0.538974 0.858236 0.858236 -2.22549e-07
0.541171 0.857106 0.857106 -2.24279e-07
0.543369 0.855972 0.855972 -2.26013e-07
0.545567 0.854833 0.854833 -2.27754e-07
0.547764 0.853691 0.853691 -2.295e-07
0.549962 0.852544 0.852544 -2.31251e-07
0.55216 0.851393 0.851394 -2.33008e-07
0.554357 0.850239 0.850239 -2.34771e-07
0.556555 0.84908 0.84908 -2.36539e-07
0.558753 0.847917 0.847917 -2.38312e-07
0.560951 0.84675 0.84675 -2.40091e-07
0.563148 0.845578 0.845579 -2.41875e-07
0.565346 0.844403 0.844403 -2.43665e-07
0.567544 0.843224 0.843224 -2.4546e-07
0.569741 0.84204 0.84204 -2.47261e-07
0.571939 0.840853 0.840853 -2.49066e-07
0.574137 0.839661 0.839661 -2.50878e-07
0.576335 0.838466 0.838466 -2.52694e-07
0.578532 0.837266 0.837266 -2.54516e-07
0.58073 0.836062 0.836062 -2.56343e-07
0.582928 0.834854 0.834855 -2.58176e-07
0.585125 0.833643 0.833643 -2.60013e-07
0.587323 0.832427 0.832427 -2.61856e-07
0.589521 0.831207 0.831207 -2.63704e-07
0.591718 0.829983 0.829983 -2.65558e-07
0.593916 0.828755 0.828756 -2.67416e-07
0.596114 0.827523 0.827524 -2.6928e-07
0.598312 0.826288 0.826288 -2.71148e-07
0.600509 0.825048 0.825048 -2.73022e-07
0.602707 0.823804 0.823804 -2.74901e-07
0.604905 0.822556 0.822556 -2.76785e-07
0.607102 0.821304 0.821305 -2.78675e-07
0.6093 0.820048 0.820049 -2.80569e-07
0.611498 0.818789 0.818789 -2.82468e-07
0.613696 0.817525 0.817525 -2.84372e-07
0.615893 0.816257 0.816258 -2.86282e-07
0.618091 0.814986 0.814986 -2.88196e-07
0.620289 0.81371 0.813711 -2.90115e-07
0.622486 0.812431 0.812431 -2.92039e-07
0.624684 0.811148 0.811148 -2.93968e-07
0.626882 0.80986 0.809861 -2.95902e-07
0.629079 0.808569 0.808569 -2.97841e-07
0.631277 0.807274 0.807274 -2.99784e-07
0.633475 0.805975 0.805975 -3.01733e-07
0.635673 0.804672 0.804673 -3.03686e-07
0.63787 0.803365 0.803366 -3.05644e-07
0.640068 0.802055 0.802055 -3.07607e-07
0.642266 0.80074 0.800741 -3.09575e-07
0.644463 0.799422 0.799422 -3.11547e-07
0.646661 0.7981 0.7981 -3.13524e-07
0.648859 0.796774 0.796774 -3.15506e-07
0.651057 0.795444 0.795444 -3.17492e-07
0.653254 0.79411 0.79411 -3.19484e-07
0.655452 0.792772 0.792773 -3.21479e-07
0.65765 0.791431 0.791431 -3.2348e-07
0.659847 0.790085 0.790086 -3.25485e-07
0.662045 0.788736 0.788737 -3.27494e-07
