1.42602 0.200044
1.4276 0.198634
1.42918 0.197223
1.43077 0.195813
1.43235 0.194401
1.43393 0.19299
1.43552 0.191578
1.4371 0.190166
1.43868 0.188754
1.44027 0.187342
1.44185 0.185929
1.44343 0.184516
1.44502 0.183103
1.4466 0.181689
1.44819 0.180276
1.44977 0.178862
1.45135 0.177447
1.45294 0.176033
1.45452 0.174618
1.45611 0.173203
1.45769 0.171788
1.45928 0.170373
1.46086 0.168958
1.46245 0.167542
1.46404 0.166126
1.46562 0.16471
1.46721 0.163293
1.46879 0.161877
1.47038 0.16046
1.47197 0.159043
1.47355 0.157626
1.47514 0.156209
1.47673 0.154792
1.47831 0.153374
1.4799 0.151956
1.48149 0.150538
1.48307 0.14912
1.48466 0.147702
1.48625 0.146283
1.48784 0.144865
1.48942 0.143446
1.49101 0.142027
1.4926 0.140608
1.49419 0.139189
1.49578 0.13777
1.49736 0.13635
1.49895 0.134931
1.50054 0.133511
1.50213 0.132091
1.50372 0.130671
1.50531 0.129251
1.5069 0.127831
1.50849 0.126411
1.51008 0.124991
1.51167 0.12357
1.51326 0.12215
1.51485 0.120729
1.51644 0.119308
1.51803 0.117888
1.51962 0.116467
1.52121 0.115046
1.5228 0.113625
1.52439 0.112204
1.52598 0.110783
1.52757 0.109361
1.52916 0.10794
1.53075 0.106519
1.53234 0.105097
1.53394 0.103676
1.53553 0.102255
1.53712 0.100833
1.53871 0.0994115
1.5403 0.0979899
1.5419 0.0965683
1.54349 0.0951467
1.54508 0.093725
1.54667 0.0923033
1.54827 0.0908817
1.54986 0.08946
1.55145 0.0880383
1.55304 0.0866166
1.55464 0.0851949
1.55623 0.0837732
1.55783 0.0823515
1.55942 0.0809298
1.56101 0.0795081
1.56261 0.0780865
1.5642 0.0766648
1.56579 0.0752432
1.56739 0.0738217
1.56898 0.0724001
1.57058 0.0709786
1.57217 0.0695571
1.57377 0.0681357
1.57536 0.0667144
1.57696 0.065293
1.57855 0.0638718
1.58015 0.0624506
1.58174 0.0610294
1.58334 0.0596083
1.58494 0.0581873
1.58653 0.0567664
1.58813 0.0553455
1.58972 0.0539247
1.59132 0.0525041
1.59292 0.0510834
1.59451 0.0496629
1.59611 0.0482425
1.59771 0.0468222
1.5993 0.045402
1.6009 0.0439819
1.6025 0.0425618
1.6041 0.041142
1.60569 0.0397222
1.60729 0.0383025
1.60889 0.036883
1.61049 0.0354636
1.61209 0.0340443
1.61368 0.0326252
1.61528 0.0312062
1.61688 0.0297874
1.61848 0.0283687
1.62008 0.0269501
1.62168 0.0255317
1.62328 0.0241135
1.62488 0.0226954
1.62647 0.0212775
1.62807 0.0198597
1.62967 0.0184422
1.63127 0.0170248
1.63287 0.0156076
1.63447 0.0141905
1.63607 0.0127737
1.63767 0.011357
1.63927 0.00994057
1.64087 0.00852431
1.64247 0.00710826
1.64408 0.00569241
1.64568 0.00427676
1.64728 0.00286134
1.64888 0.00144612
1.65048 3.11328e-05
1.65208 -0.00138363
1.65368 -0.00279817
1.65528 -0.00421248
1.65689 -0.00562655
1.65849 -0.00704038
1.66009 -0.00845397
1.66169 -0.00986731
1.66329 -0.0112804
1.6649 -0.0126932
1.6665 -0.0141058
1.6681 -0.0155181
1.6697 -0.0169302
1.67131 -0.018342
1.67291 -0.0197535
1.67451 -0.0211647
1.67612 -0.0225757
1.67772 -0.0239864
1.67932 -0.0253967
1.68093 -0.0268068
1.68253 -0.0282166
1.68414 -0.0296261
1.68574 -0.0310353
1.68734 -0.0324442
1.68895 -0.0338528
